,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,1,0,1,0,0,0,0,1,1,0,1,28,0,1,0,1,1,0.0,1,0,0,0,2,0,0,0,0,1,0,36,5,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,psicologiadellaudiovisivo.it/media/DHL/DHLExpress/autofil/id.php,72,1,-1,-1,0,0,0,0
1,1,0,1,0,1,0,1,-1,0,0,0,15,0,1,0,1,1,0.0,1,0,1,0,2,0,5,0,0,0,1,60,4,0.0,0.0,0.0,1,0.0,-1,0,0,-1,1,0,1,0,docs.google.com/document/d/1Tm_aNbCVAA9gfEAUObFUERhgx89taAIfc-5VAEfdGbo/pub,83,-1,-1,-1,0,0,0,0
2,1,0,1,0,0,0,1,1,1,0,1,20,0,1,0,1,1,0.0,1,5,0,0,4,0,48,6,6,0,0,10,2,100.0,1.0,1.0,1,1.0,-1,154,0,-1,1,0,1,0,redirect.tinyurl.com/api/click?key=a7e37b5f6ff1de9cb410158b1013e54a&out=http%3A%2F%2Fpumaskills.com%2F%2Fupgr%2Findex.html&loc=&cuid=00790b38aaac379270e1157337482ba&opt=false&format=txt,193,-1,-1,-1,0,0,0,0
3,1,0,1,0,0,0,1,1,1,0,1,12,1,1,0,1,1,0.0,1,0,2,0,6,0,9,0,1,1,3,96,8,1.0,1.0,1.0,1,1.0,-1,41,0,-1,0,-1,1,0,trihasco.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=c2VrcmV0YXJpYXRAc21keW5hbWljLmNvbQ0,158,-1,-1,-1,0,0,0,0
4,1,0,1,0,0,0,1,1,1,0,1,12,1,1,0,1,1,0.0,1,0,2,0,6,0,10,0,1,1,3,96,8,1.0,1.0,1.0,1,1.0,-1,46,0,-1,0,-1,1,0,trihasco.com/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=c2hpcHBpbmdAYW1lcmljYW4tcGFya2luZy5jb20N,163,-1,-1,-1,0,0,0,0
5,1,0,1,0,0,0,1,1,1,0,1,21,1,1,0,1,1,0.0,1,0,2,0,7,0,9,0,1,1,3,96,8,1.0,1.0,1.0,1,1.0,-1,38,0,-1,0,-1,1,0,indonesiatatler.co.id/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=c2hpcHBpbmdAY2NzYm9pbGVycy5jb20N,164,-1,-1,-1,0,0,0,0
6,1,0,1,0,0,0,1,1,1,0,1,20,0,1,0,1,1,0.0,1,0,3,0,3,0,8,0,2,1,0,24,4,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,-1,1,1,srv128.prodns.com.br/~flornativa/obo/Gdoccc/,52,1,-1,-1,0,0,0,0
7,1,0,1,0,0,0,0,1,1,0,1,17,1,1,0,1,1,0.0,1,0,0,1,6,0,3,0,0,0,4,104,9,1.0,1.0,1.0,1,1.0,-1,49,0,-1,0,0,1,0,pt-prefabindo.com/.https/www/outlook.office365.com/MBI_SSL/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=dHJhbnNwb3J0QGFtZXJpY2FuLXBhcmtpbmcuY29tDQ=,179,-1,-1,-1,0,0,0,0
8,1,0,0,0,0,0,0,1,1,0,1,13,0,1,0,1,1,0.0,1,2,1,1,2,0,108,0,3,1,1,48,7,100.0,1.0,1.0,1,1.0,-1,165,0,-1,0,-1,1,0,groupe-rbs.fr/media/import/femmes/basket/Excel/home/login.php?cmd=login_submit&amp;id=6e28b6a110573934a5456804b60723976e28b6a110573934a5456804b6072397&amp;session=6e28b6a110573934a5456804b60723976e28b6a110573934a5456804b6072397,235,-1,-1,-1,0,0,0,0
9,1,0,0,0,0,0,0,1,1,0,1,13,0,1,0,1,1,0.0,1,0,1,1,1,0,0,0,0,0,0,99,16,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,groupe-rbs.fr/skin/adminhtml/default/default/media/media/medias/media/media/media/media/media/media/media/adobe/,120,-1,-1,-1,0,0,0,0
