,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,1,0,-1,0,1,9,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,6,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dell24.eu/a.php,23,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,0,0,-1,0,1,16,0,-1,0,1,1,1.0,1,0,0,0,2,0,2,0,0,1,0,30,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,chimiciveneto.it/nuovosito/images/frenchclicks,54,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,0,0,-1,0,1,22,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,30,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,michaelthomasgroup.com/images/jdownloads/screenshots,60,1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,0,0,-1,0,1,16,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,31,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,chimiciveneto.it/nuovosito/images/frenchclicks/,55,1,-1,-1,0,0,0,0
4,-1,0,1,0,0,0,0,0,-1,0,1,22,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,31,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,michaelthomasgroup.com/images/jdownloads/screenshots/,61,1,-1,-1,0,0,0,0
5,-1,0,1,0,0,0,0,0,-1,0,1,21,0,-1,0,1,1,1.0,1,0,0,0,2,0,0,0,0,0,0,10,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,wardlawdramatrust.org/index.htm,39,1,-1,-1,0,0,0,0
6,-1,0,1,0,0,0,0,0,-1,0,1,22,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,30,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,michaelthomasgroup.com/images/jdownloads/screenshots,60,1,-1,-1,0,0,0,0
7,-1,0,1,0,0,0,0,0,-1,0,1,22,0,-1,0,1,1,1.0,1,0,0,0,1,0,0,0,0,0,0,31,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,michaelthomasgroup.com/images/jdownloads/screenshots/,61,1,-1,-1,0,0,0,0
8,1,0,1,0,0,0,0,1,1,0,1,20,0,1,0,1,1,,1,0,2,1,1,0,23,0,0,1,0,81,8,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,video-meditations.ru/wp-admin/network/avb/validating/79617a37c465053ede2d939e5e4986d9/index/web/Login,109,-1,-1,-1,0,0,0,0
9,1,0,1,0,0,0,0,1,1,0,1,20,0,1,0,1,1,,1,0,2,1,1,0,22,0,0,1,0,81,8,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,video-meditations.ru/wp-admin/network/avb/validating/526f04f15bf6d3553cf595074d0c33e7/index/web/Login,109,-1,-1,-1,0,0,0,0
